time,asset,decision_at,available_at,useful,redundant,spurious,leaked,return
0,S0,2000-01-01 00:00:00+00:00,2000-01-01 00:00:00+00:00,0.0012301533574825742,0.0024603067149651485,-0.013944329061553393,-0.01402991871098037,-0.01402991871098037
0,S1,2000-01-01 00:00:00+00:00,2000-01-01 00:00:00+00:00,0.2987455375084699,0.5974910750169398,-0.015584897702482371,-0.012596329677784242,-0.012596329677784242
0,S2,2000-01-01 00:00:00+00:00,2000-01-01 00:00:00+00:00,-0.2741378553622176,-0.5482757107244352,0.0003057211783324492,0.0026736021523149937,0.0026736021523149937
0,S3,2000-01-01 00:00:00+00:00,2000-01-01 00:00:00+00:00,-0.8905918387572742,-1.7811836775145484,-0.016806911394145592,-0.018112369981343895,-0.018112369981343895
0,S4,2000-01-01 00:00:00+00:00,2000-01-01 00:00:00+00:00,-0.45467078517172255,-0.9093415703434451,0.0009967935217026153,-0.0008030061655048706,-0.0008030061655048706
0,S5,2000-01-01 00:00:00+00:00,2000-01-01 00:00:00+00:00,-0.9916465549964624,-1.9832931099929247,-0.00024433535963937626,0.0013366352088529715,0.0013366352088529715
0,S6,2000-01-01 00:00:00+00:00,2000-01-01 00:00:00+00:00,0.060143602597438485,0.12028720519487697,-0.012502815446267189,-0.01184831049407803,-0.01184831049407803
0,S7,2000-01-01 00:00:00+00:00,2000-01-01 00:00:00+00:00,1.3402152455545335,2.680430491109067,0.006906098698946053,0.006500916419179412,0.006500916419179412
1,S0,2000-01-02 00:00:00+00:00,2000-01-02 00:00:00+00:00,-0.49220651855132963,-0.9844130371026593,0.013829973473935327,0.017448174961168364,0.017448174961168364
1,S1,2000-01-02 00:00:00+00:00,2000-01-02 00:00:00+00:00,-0.6204748998199404,-1.2409497996398808,-0.0040947577314235945,-0.0032768758324156783,-0.0032768758324156783
1,S2,2000-01-02 00:00:00+00:00,2000-01-02 00:00:00+00:00,0.4898420501851982,0.9796841003703964,-0.010462559096874265,-0.013581108853475405,-0.013581108853475405
1,S3,2000-01-02 00:00:00+00:00,2000-01-02 00:00:00+00:00,0.35688700816006075,0.7137740163201215,-0.0010626511413547746,-0.0053160468298645,-0.0053160468298645
1,S4,2000-01-02 00:00:00+00:00,2000-01-02 00:00:00+00:00,0.10541424899789856,0.21082849799579712,-0.019727525112051277,-0.01939325919220837,-0.01939325919220837
1,S5,2000-01-02 00:00:00+00:00,2000-01-02 00:00:00+00:00,-0.9304680447082047,-1.8609360894164093,-0.0017652543165289007,-0.005310614614729295,-0.005310614614729295
1,S6,2000-01-02 00:00:00+00:00,2000-01-02 00:00:00+00:00,-0.02925182246327349,-0.05850364492654698,0.0062061648712480955,0.007373944105539489,0.007373944105539489
1,S7,2000-01-02 00:00:00+00:00,2000-01-02 00:00:00+00:00,0.6953031944582878,1.3906063889165756,-0.01727195751405298,-0.015533737339768372,-0.015533737339768372
2,S0,2000-01-03 00:00:00+00:00,2000-01-03 00:00:00+00:00,-1.344214547285082,-2.688429094570164,-0.012572726966842916,-0.007978609196417272,-0.007978609196417272
2,S1,2000-01-03 00:00:00+00:00,2000-01-03 00:00:00+00:00,-0.45761576104021817,-0.9152315220804363,0.017632667495660802,0.015836385593572692,0.015836385593572692
2,S2,2000-01-03 00:00:00+00:00,2000-01-03 00:00:00+00:00,-1.901222739800844,-3.802445479601688,-0.015490460197476371,-0.014624770075165747,-0.014624770075165747
2,S3,2000-01-03 00:00:00+00:00,2000-01-03 00:00:00+00:00,-1.289537739784976,-2.579075479569952,0.0028929119353451774,-0.0016692068920583845,-0.0016692068920583845
2,S4,2000-01-03 00:00:00+00:00,2000-01-03 00:00:00+00:00,-1.8417350377917323,-3.6834700755834646,-0.021905643744923414,-0.02245149563006075,-0.02245149563006075
2,S5,2000-01-03 00:00:00+00:00,2000-01-03 00:00:00+00:00,-0.23509113107468127,-0.47018226214936254,-0.012624774599915933,-0.012884744661015394,-0.012884744661015394
2,S6,2000-01-03 00:00:00+00:00,2000-01-03 00:00:00+00:00,-1.2674464814437032,-2.5348929628874064,-0.01604357760060096,-0.012314327247309062,-0.012314327247309062
2,S7,2000-01-03 00:00:00+00:00,2000-01-03 00:00:00+00:00,0.2712643588217015,0.542528717643403,0.03722085968659988,0.03433726430542906,0.03433726430542906
3,S0,2000-01-04 00:00:00+00:00,2000-01-04 00:00:00+00:00,0.15675108662422516,0.3135021732484503,-0.003631447460721048,-0.002789311935056504,-0.002789311935056504
3,S1,2000-01-04 00:00:00+00:00,2000-01-04 00:00:00+00:00,-0.18693094462995438,-0.37386188925990876,-0.006416050750416821,-0.005977668231069718,-0.005977668231069718
3,S2,2000-01-04 00:00:00+00:00,2000-01-04 00:00:00+00:00,-2.516759710820513,-5.033519421641026,-0.020324486532625273,-0.015795505931944696,-0.015795505931944696
3,S3,2000-01-04 00:00:00+00:00,2000-01-04 00:00:00+00:00,-0.5386928958466366,-1.0773857916932732,-0.00018260750313841504,-0.0019193710557662003,-0.0019193710557662003
3,S4,2000-01-04 00:00:00+00:00,2000-01-04 00:00:00+00:00,-0.048500945401071985,-0.09700189080214397,0.014226241035740146,0.012364383832184028,0.012364383832184028
3,S5,2000-01-04 00:00:00+00:00,2000-01-04 00:00:00+00:00,0.11330898600330756,0.22661797200661513,0.004687882524474251,0.006015028337560617,0.006015028337560617
3,S6,2000-01-04 00:00:00+00:00,2000-01-04 00:00:00+00:00,-1.5301357655053935,-3.060271531010787,0.02753691419041798,0.027466112896978798,0.027466112896978798
3,S7,2000-01-04 00:00:00+00:00,2000-01-04 00:00:00+00:00,-0.47775327603393064,-0.9555065520678613,0.004685678917047001,0.004015339435352374,0.004015339435352374
4,S0,2000-01-05 00:00:00+00:00,2000-01-05 00:00:00+00:00,-0.9785190780566395,-1.957038156113279,0.011087706407457128,0.009276250501732723,0.009276250501732723
4,S1,2000-01-05 00:00:00+00:00,2000-01-05 00:00:00+00:00,-0.8088372394255993,-1.6176744788511985,-0.007510566504852916,-0.007605417643718764,-0.007605417643718764
4,S2,2000-01-05 00:00:00+00:00,2000-01-05 00:00:00+00:00,1.0608986233860787,2.1217972467721573,0.00813816092592476,0.00480658154386677,0.00480658154386677
4,S3,2000-01-05 00:00:00+00:00,2000-01-05 00:00:00+00:00,-0.8075346753318965,-1.615069350663793,-0.03400340768479871,-0.03340487322341655,-0.03340487322341655
4,S4,2000-01-05 00:00:00+00:00,2000-01-05 00:00:00+00:00,-0.0325217049455206,-0.0650434098910412,-0.011882850327905172,-0.010556713968259024,-0.010556713968259024
4,S5,2000-01-05 00:00:00+00:00,2000-01-05 00:00:00+00:00,0.8843898673831739,1.7687797347663479,-0.007064117706536897,-0.006017392066288547,-0.006017392066288547
4,S6,2000-01-05 00:00:00+00:00,2000-01-05 00:00:00+00:00,-0.583600432743302,-1.167200865486604,-0.019687875457610977,-0.014499492260824543,-0.014499492260824543
4,S7,2000-01-05 00:00:00+00:00,2000-01-05 00:00:00+00:00,-0.11170194958415963,-0.22340389916831926,-0.042987235837007406,-0.041260722632588905,-0.041260722632588905
5,S0,2000-01-06 00:00:00+00:00,2000-01-06 00:00:00+00:00,0.11046414324948059,0.22092828649896118,0.010673054059197634,0.008771548935611984,0.008771548935611984
5,S1,2000-01-06 00:00:00+00:00,2000-01-06 00:00:00+00:00,0.06378177425506196,0.12756354851012391,-0.010014145186012726,-0.010431802413688265,-0.010431802413688265
5,S2,2000-01-06 00:00:00+00:00,2000-01-06 00:00:00+00:00,-1.2250558264176934,-2.450111652835387,-0.018100058139476863,-0.016350967704841297,-0.016350967704841297
5,S3,2000-01-06 00:00:00+00:00,2000-01-06 00:00:00+00:00,0.0761402303770081,0.1522804607540162,-0.007814301656552607,-0.008402685559570126,-0.008402685559570126
5,S4,2000-01-06 00:00:00+00:00,2000-01-06 00:00:00+00:00,1.3588234217415376,2.717646843483075,-0.007013537867697662,-0.0028655687116261913,-0.0028655687116261913
5,S5,2000-01-06 00:00:00+00:00,2000-01-06 00:00:00+00:00,-1.5471446781284823,-3.0942893562569647,-0.0056417862550816305,-0.004961776966158457,-0.004961776966158457
5,S6,2000-01-06 00:00:00+00:00,2000-01-06 00:00:00+00:00,0.8593826880215982,1.7187653760431965,-0.019567774746547546,-0.020507627586868363,-0.020507627586868363
5,S7,2000-01-06 00:00:00+00:00,2000-01-06 00:00:00+00:00,0.11935402569658124,0.23870805139316248,-0.017081675970543775,-0.018367889316444418,-0.018367889316444418
6,S0,2000-01-07 00:00:00+00:00,2000-01-07 00:00:00+00:00,-0.6414703941072214,-1.2829407882144428,-0.005525046710301283,-0.0038662535489501857,-0.0038662535489501857
6,S1,2000-01-07 00:00:00+00:00,2000-01-07 00:00:00+00:00,2.000416546342423,4.000833092684846,0.006241973172994371,0.004525536944162847,0.004525536944162847
6,S2,2000-01-07 00:00:00+00:00,2000-01-07 00:00:00+00:00,0.7622597120847118,1.5245194241694235,-0.004630362976423377,-0.008260654696304435,-0.008260654696304435
6,S3,2000-01-07 00:00:00+00:00,2000-01-07 00:00:00+00:00,-1.1992889021052233,-2.3985778042104466,-0.020028150360617458,-0.01906571310404792,-0.01906571310404792
6,S4,2000-01-07 00:00:00+00:00,2000-01-07 00:00:00+00:00,0.07451622877146342,0.14903245754292685,-0.016504757544707246,-0.017878177043475343,-0.017878177043475343
6,S5,2000-01-07 00:00:00+00:00,2000-01-07 00:00:00+00:00,0.5766895836701853,1.1533791673403706,-0.0074518697467379266,-0.004228440534766587,-0.004228440534766587
6,S6,2000-01-07 00:00:00+00:00,2000-01-07 00:00:00+00:00,-0.1887821253507493,-0.3775642507014986,0.007263721567320666,0.011295987185456371,0.011295987185456371
6,S7,2000-01-07 00:00:00+00:00,2000-01-07 00:00:00+00:00,0.682910267195206,1.365820534390412,-0.017681397998214703,-0.018798991612917246,-0.018798991612917246
7,S0,2000-01-08 00:00:00+00:00,2000-01-08 00:00:00+00:00,-0.06651732014941557,-0.13303464029883114,0.027041595819246107,0.02706266196962543,0.02706266196962543
7,S1,2000-01-08 00:00:00+00:00,2000-01-08 00:00:00+00:00,0.6672475608343279,1.3344951216686558,0.020100580391165926,0.01980767277451439,0.01980767277451439
7,S2,2000-01-08 00:00:00+00:00,2000-01-08 00:00:00+00:00,1.438522591656152,2.877045183312304,0.002166021794977932,0.003438594857446179,0.003438594857446179
7,S3,2000-01-08 00:00:00+00:00,2000-01-08 00:00:00+00:00,-0.6756622510056528,-1.3513245020113056,0.012828841288102558,0.013522434678394334,0.013522434678394334
7,S4,2000-01-08 00:00:00+00:00,2000-01-08 00:00:00+00:00,0.20313861038960904,0.4062772207792181,-0.015180821834420523,-0.016697036260902215,-0.016697036260902215
7,S5,2000-01-08 00:00:00+00:00,2000-01-08 00:00:00+00:00,-0.46330757653841514,-0.9266151530768303,-0.02001649236185509,-0.02334789393310162,-0.02334789393310162
7,S6,2000-01-08 00:00:00+00:00,2000-01-08 00:00:00+00:00,0.12726841122583082,0.25453682245166165,-0.014896877145540248,-0.014358699646893718,-0.014358699646893718
7,S7,2000-01-08 00:00:00+00:00,2000-01-08 00:00:00+00:00,-1.18719452785014,-2.37438905570028,-0.009822477294326178,-0.0064160145406427825,-0.0064160145406427825
8,S0,2000-01-09 00:00:00+00:00,2000-01-09 00:00:00+00:00,-0.5793015965026732,-1.1586031930053464,0.005484787603339317,0.003039816244065037,0.003039816244065037
8,S1,2000-01-09 00:00:00+00:00,2000-01-09 00:00:00+00:00,-0.1961959728044967,-0.3923919456089934,0.002827754049621975,0.0017262520159629135,0.0017262520159629135
8,S2,2000-01-09 00:00:00+00:00,2000-01-09 00:00:00+00:00,0.8987638721004078,1.7975277442008155,0.01658507012774019,0.015324568011193921,0.015324568011193921
8,S3,2000-01-09 00:00:00+00:00,2000-01-09 00:00:00+00:00,1.145222007454132,2.290444014908264,-0.01694738713423226,-0.01720824842164273,-0.01720824842164273
8,S4,2000-01-09 00:00:00+00:00,2000-01-09 00:00:00+00:00,-1.323527792484255,-2.64705558496851,0.016918746559456386,0.012374302089657091,0.012374302089657091
8,S5,2000-01-09 00:00:00+00:00,2000-01-09 00:00:00+00:00,-0.7946423659870495,-1.589284731974099,-0.014181726917917224,-0.014229905983012218,-0.014229905983012218
8,S6,2000-01-09 00:00:00+00:00,2000-01-09 00:00:00+00:00,0.6469034225734218,1.2938068451468436,0.0038389407357995254,0.0029130267762348394,0.0029130267762348394
8,S7,2000-01-09 00:00:00+00:00,2000-01-09 00:00:00+00:00,-1.9924197841744944,-3.984839568348989,-0.007734796645073656,-0.0039242639667720165,-0.0039242639667720165
9,S0,2000-01-10 00:00:00+00:00,2000-01-10 00:00:00+00:00,-0.46316986495236695,-0.9263397299047339,-0.01534786937012105,-0.014086619318728321,-0.014086619318728321
9,S1,2000-01-10 00:00:00+00:00,2000-01-10 00:00:00+00:00,-0.09728692567008902,-0.19457385134017804,-0.017321767429963362,-0.01584492304002579,-0.01584492304002579
9,S2,2000-01-10 00:00:00+00:00,2000-01-10 00:00:00+00:00,1.2570149772868198,2.5140299545736395,-0.005116270867598192,-0.004953945376848942,-0.004953945376848942
9,S3,2000-01-10 00:00:00+00:00,2000-01-10 00:00:00+00:00,0.6894039005707556,1.3788078011415112,0.008282057652145675,0.007687980662383733,0.007687980662383733
9,S4,2000-01-10 00:00:00+00:00,2000-01-10 00:00:00+00:00,-0.32721342022219785,-0.6544268404443957,0.011048008954038329,0.012650098697221165,0.012650098697221165
9,S5,2000-01-10 00:00:00+00:00,2000-01-10 00:00:00+00:00,-0.3685758940999591,-0.7371517881999182,0.01545948865540488,0.012098443781377755,0.012098443781377755
9,S6,2000-01-10 00:00:00+00:00,2000-01-10 00:00:00+00:00,-0.25019540051792494,-0.5003908010358499,-0.013043071211191332,-0.010808927483910678,-0.010808927483910678
9,S7,2000-01-10 00:00:00+00:00,2000-01-10 00:00:00+00:00,1.5235294004561601,3.0470588009123203,-0.0016741875125123387,-0.0006703199291362948,-0.0006703199291362948
10,S0,2000-01-11 00:00:00+00:00,2000-01-11 00:00:00+00:00,-0.4280249425728672,-0.8560498851457344,-0.01724326114853841,-0.01761766080623515,-0.01761766080623515
10,S1,2000-01-11 00:00:00+00:00,2000-01-11 00:00:00+00:00,-0.3036803883647294,-0.6073607767294588,0.0008303673706293517,0.00343594956179349,0.00343594956179349
10,S2,2000-01-11 00:00:00+00:00,2000-01-11 00:00:00+00:00,0.35258906728526535,0.7051781345705307,-0.03020805821178709,-0.031247460004831973,-0.031247460004831973
10,S3,2000-01-11 00:00:00+00:00,2000-01-11 00:00:00+00:00,-0.12077044508645512,-0.24154089017291025,0.017159403392893433,0.015995493562192854,0.015995493562192854
10,S4,2000-01-11 00:00:00+00:00,2000-01-11 00:00:00+00:00,-0.19728422796572256,-0.39456845593144513,-0.010845376693554882,-0.010157723607402594,-0.010157723607402594
10,S5,2000-01-11 00:00:00+00:00,2000-01-11 00:00:00+00:00,-1.1140671431510563,-2.2281342863021125,-0.01458788624794416,-0.01830565509580473,-0.01830565509580473
10,S6,2000-01-11 00:00:00+00:00,2000-01-11 00:00:00+00:00,-0.011521468038548173,-0.023042936077096347,0.003010401064205392,0.002949207500264505,0.002949207500264505
10,S7,2000-01-11 00:00:00+00:00,2000-01-11 00:00:00+00:00,-0.4435812229744192,-0.8871624459488384,0.012078552638669643,0.011618447368502854,0.011618447368502854
11,S0,2000-01-12 00:00:00+00:00,2000-01-12 00:00:00+00:00,1.1661277761902227,2.3322555523804454,0.01656932095060068,0.018593298295851553,0.018593298295851553
11,S1,2000-01-12 00:00:00+00:00,2000-01-12 00:00:00+00:00,0.6530885027011638,1.3061770054023276,0.023740349018143373,0.027193559208400615,0.027193559208400615
11,S2,2000-01-12 00:00:00+00:00,2000-01-12 00:00:00+00:00,-0.024143613009932233,-0.04828722601986447,0.0093435474077599,0.010708846135583535,0.010708846135583535
11,S3,2000-01-12 00:00:00+00:00,2000-01-12 00:00:00+00:00,0.6683810232673438,1.3367620465346877,0.029162284875575647,0.029908141516502146,0.029908141516502146
11,S4,2000-01-12 00:00:00+00:00,2000-01-12 00:00:00+00:00,-0.3398695517131494,-0.6797391034262988,0.02509416842556191,0.026107960710244613,0.026107960710244613
11,S5,2000-01-12 00:00:00+00:00,2000-01-12 00:00:00+00:00,1.052126358426947,2.104252716853894,0.012942387743418025,0.011506361931543583,0.011506361931543583
11,S6,2000-01-12 00:00:00+00:00,2000-01-12 00:00:00+00:00,-0.005399560671626605,-0.01079912134325321,0.025478369312836296,0.030356528414034564,0.030356528414034564
11,S7,2000-01-12 00:00:00+00:00,2000-01-12 00:00:00+00:00,0.5833823541804138,1.1667647083608277,0.011222885598545989,0.013594573274240894,0.013594573274240894
12,S0,2000-01-13 00:00:00+00:00,2000-01-13 00:00:00+00:00,-1.2908932453234871,-2.5817864906469743,-0.01670203291445425,-0.012944821095411162,-0.012944821095411162
12,S1,2000-01-13 00:00:00+00:00,2000-01-13 00:00:00+00:00,0.34668004887842974,0.6933600977568595,-0.018937306913762886,-0.02152003127984481,-0.02152003127984481
12,S2,2000-01-13 00:00:00+00:00,2000-01-13 00:00:00+00:00,-1.6882041173665416,-3.3764082347330833,-0.021402264049603,-0.020169162974921703,-0.020169162974921703
12,S3,2000-01-13 00:00:00+00:00,2000-01-13 00:00:00+00:00,-2.0353289449399323,-4.070657889879865,-0.006694796470294358,-0.005562221010753614,-0.005562221010753614
12,S4,2000-01-13 00:00:00+00:00,2000-01-13 00:00:00+00:00,-0.3044768777114372,-0.6089537554228744,-0.032299340108619796,-0.029992257575539454,-0.029992257575539454
12,S5,2000-01-13 00:00:00+00:00,2000-01-13 00:00:00+00:00,-0.8999276075985952,-1.7998552151971905,-0.0012419814629023042,-0.00293999670916289,-0.00293999670916289
12,S6,2000-01-13 00:00:00+00:00,2000-01-13 00:00:00+00:00,0.16405279571222256,0.3281055914244451,-0.0041252078742371,-0.0031991959667567703,-0.0031991959667567703
12,S7,2000-01-13 00:00:00+00:00,2000-01-13 00:00:00+00:00,2.2447566264860495,4.489513252972099,0.004400252014705792,0.004057801331048377,0.004057801331048377
13,S0,2000-01-14 00:00:00+00:00,2000-01-14 00:00:00+00:00,-0.8317231814120817,-1.6634463628241634,-0.031601610499353776,-0.027428127344239286,-0.027428127344239286
13,S1,2000-01-14 00:00:00+00:00,2000-01-14 00:00:00+00:00,-0.6239435864439059,-1.2478871728878118,0.007194426457567108,0.004951730172473948,0.004951730172473948
13,S2,2000-01-14 00:00:00+00:00,2000-01-14 00:00:00+00:00,0.2054039460646989,0.4108078921293978,0.02023065706434523,0.0195416642123917,0.0195416642123917
13,S3,2000-01-14 00:00:00+00:00,2000-01-14 00:00:00+00:00,0.49301329141235634,0.9860265828247127,0.0005275192790512866,-0.00047612287535474425,-0.00047612287535474425
13,S4,2000-01-14 00:00:00+00:00,2000-01-14 00:00:00+00:00,-0.1764060659057582,-0.3528121318115164,0.012019247029223416,0.009645124535612263,0.009645124535612263
